Timestamp,t,solar_radiation (kJ/m2)
2/13/2015 16:59,1049,920
2/13/2015 17:14,1049.25,150
2/13/2015 17:29,1049.5,150
2/13/2015 17:44,1049.75,150
2/13/2015 17:59,1050,150
2/13/2015 18:14,1050.25,0
2/13/2015 18:29,1050.5,0
2/13/2015 18:44,1050.75,0
2/13/2015 18:59,1051,0
2/13/2015 19:14,1051.25,0
2/13/2015 19:29,1051.5,0
2/13/2015 19:44,1051.75,0
2/13/2015 19:59,1052,0
2/13/2015 20:14,1052.25,0
2/13/2015 20:29,1052.5,0
2/13/2015 20:44,1052.75,0
2/13/2015 20:59,1053,0
2/13/2015 21:14,1053.25,0
2/13/2015 21:29,1053.5,0
2/13/2015 21:44,1053.75,0
2/13/2015 21:59,1054,0
2/13/2015 22:14,1054.25,0
2/13/2015 22:29,1054.5,0
2/13/2015 22:44,1054.75,0
2/13/2015 22:59,1055,0
2/13/2015 23:14,1055.25,0
2/13/2015 23:29,1055.5,0
2/13/2015 23:44,1055.75,0
2/13/2015 23:59,1056,0
2/14/2015 0:14,1056.25,0
2/14/2015 0:29,1056.5,0
2/14/2015 0:44,1056.75,0
2/14/2015 0:59,1057,0
2/14/2015 1:14,1057.25,0
2/14/2015 1:29,1057.5,0
2/14/2015 1:44,1057.75,0
2/14/2015 1:59,1058,0
2/14/2015 2:14,1058.25,0
2/14/2015 2:29,1058.5,0
2/14/2015 2:44,1058.75,0
2/14/2015 2:59,1059,0
2/14/2015 3:14,1059.25,0
2/14/2015 3:29,1059.5,0
2/14/2015 3:44,1059.75,0
2/14/2015 3:59,1060,0
2/14/2015 4:14,1060.25,0
2/14/2015 4:29,1060.5,0
2/14/2015 4:44,1060.75,0
2/14/2015 4:59,1061,0
2/14/2015 5:14,1061.25,0
2/14/2015 5:29,1061.5,0
2/14/2015 5:44,1061.75,0
2/14/2015 5:59,1062,0
2/14/2015 6:14,1062.25,0
2/14/2015 6:29,1062.5,0
2/14/2015 6:44,1062.75,0
2/14/2015 6:59,1063,0
2/14/2015 7:14,1063.25,0
2/14/2015 7:29,1063.5,0
2/14/2015 7:44,1063.75,0
2/14/2015 7:59,1064,0
2/14/2015 8:14,1064.25,100
2/14/2015 8:29,1064.5,100
2/14/2015 8:44,1064.75,100
2/14/2015 8:59,1065,100
2/14/2015 9:14,1065.25,410
2/14/2015 9:29,1065.5,410
2/14/2015 9:44,1065.75,410
2/14/2015 9:59,1066,410
2/14/2015 10:14,1066.25,820
2/14/2015 10:29,1066.5,820
2/14/2015 10:44,1066.75,820
2/14/2015 10:59,1067,820
2/14/2015 11:14,1067.25,940
2/14/2015 11:29,1067.5,940
2/14/2015 11:44,1067.75,940
2/14/2015 11:59,1068,940
2/14/2015 12:14,1068.25,1285
2/14/2015 12:29,1068.5,1285
2/14/2015 12:44,1068.75,1285
2/14/2015 12:59,1069,1285
2/14/2015 13:14,1069.25,1429
2/14/2015 13:29,1069.5,1429
2/14/2015 13:44,1069.75,1429
2/14/2015 13:59,1070,1429
2/14/2015 14:14,1070.25,1178
2/14/2015 14:29,1070.5,1178
2/14/2015 14:44,1070.75,1178
2/14/2015 14:59,1071,1178
2/14/2015 15:14,1071.25,1012
2/14/2015 15:29,1071.5,1012
2/14/2015 15:44,1071.75,1012
2/14/2015 15:59,1072,1012
2/14/2015 16:14,1072.25,610
2/14/2015 16:29,1072.5,610
2/14/2015 16:44,1072.75,610
2/14/2015 16:59,1073,610
2/14/2015 17:14,1073.25,220
2/14/2015 17:29,1073.5,220
2/14/2015 17:44,1073.75,220
2/14/2015 17:59,1074,220
2/14/2015 18:14,1074.25,0
2/14/2015 18:29,1074.5,0
2/14/2015 18:44,1074.75,0
2/14/2015 18:59,1075,0
2/14/2015 19:14,1075.25,0
2/14/2015 19:29,1075.5,0
2/14/2015 19:44,1075.75,0
2/14/2015 19:59,1076,0
2/14/2015 20:14,1076.25,0
2/14/2015 20:29,1076.5,0
2/14/2015 20:44,1076.75,0
2/14/2015 20:59,1077,0
2/14/2015 21:14,1077.25,0
2/14/2015 21:29,1077.5,0
2/14/2015 21:44,1077.75,0
2/14/2015 21:59,1078,0
2/14/2015 22:14,1078.25,0
2/14/2015 22:29,1078.5,0
2/14/2015 22:44,1078.75,0
2/14/2015 22:59,1079,0
2/14/2015 23:14,1079.25,0
2/14/2015 23:29,1079.5,0
2/14/2015 23:44,1079.75,0
2/14/2015 23:59,1080,0
2/15/2015 0:14,1080.25,0
2/15/2015 0:29,1080.5,0
2/15/2015 0:44,1080.75,0
2/15/2015 0:59,1081,0
2/15/2015 1:14,1081.25,0
2/15/2015 1:29,1081.5,0
2/15/2015 1:44,1081.75,0
2/15/2015 1:59,1082,0
2/15/2015 2:14,1082.25,0
2/15/2015 2:29,1082.5,0
2/15/2015 2:44,1082.75,0
2/15/2015 2:59,1083,0
2/15/2015 3:14,1083.25,0
2/15/2015 3:29,1083.5,0
2/15/2015 3:44,1083.75,0
2/15/2015 3:59,1084,0
2/15/2015 4:14,1084.25,0
2/15/2015 4:29,1084.5,0
2/15/2015 4:44,1084.75,0
2/15/2015 4:59,1085,0
2/15/2015 5:14,1085.25,0
2/15/2015 5:29,1085.5,0
2/15/2015 5:44,1085.75,0
2/15/2015 5:59,1086,0
2/15/2015 6:14,1086.25,0
2/15/2015 6:29,1086.5,0
2/15/2015 6:44,1086.75,0
2/15/2015 6:59,1087,0
2/15/2015 7:14,1087.25,0
2/15/2015 7:29,1087.5,0
2/15/2015 7:44,1087.75,0
2/15/2015 7:59,1088,0
2/15/2015 8:14,1088.25,240
2/15/2015 8:29,1088.5,240
2/15/2015 8:44,1088.75,240
2/15/2015 8:59,1089,240
2/15/2015 9:14,1089.25,910
2/15/2015 9:29,1089.5,910
2/15/2015 9:44,1089.75,910
2/15/2015 9:59,1090,910
2/15/2015 10:14,1090.25,1500
2/15/2015 10:29,1090.5,1500
2/15/2015 10:44,1090.75,1500
2/15/2015 10:59,1091,1500
2/15/2015 11:14,1091.25,1840
2/15/2015 11:29,1091.5,1840
2/15/2015 11:44,1091.75,1840
2/15/2015 11:59,1092,1840
2/15/2015 12:14,1092.25,2096
2/15/2015 12:29,1092.5,2096
2/15/2015 12:44,1092.75,2096
2/15/2015 12:59,1093,2096
2/15/2015 13:14,1093.25,2130
2/15/2015 13:29,1093.5,2130
2/15/2015 13:44,1093.75,2130
2/15/2015 13:59,1094,2130
2/15/2015 14:14,1094.25,1935
2/15/2015 14:29,1094.5,1935
2/15/2015 14:44,1094.75,1935
2/15/2015 14:59,1095,1935
2/15/2015 15:14,1095.25,1556
2/15/2015 15:29,1095.5,1556
2/15/2015 15:44,1095.75,1556
2/15/2015 15:59,1096,1556
2/15/2015 16:14,1096.25,980
2/15/2015 16:29,1096.5,980
2/15/2015 16:44,1096.75,980
2/15/2015 16:59,1097,980
2/15/2015 17:14,1097.25,200
2/15/2015 17:29,1097.5,200
2/15/2015 17:44,1097.75,200
2/15/2015 17:59,1098,200
2/15/2015 18:14,1098.25,0
2/15/2015 18:29,1098.5,0
2/15/2015 18:44,1098.75,0
2/15/2015 18:59,1099,0
2/15/2015 19:14,1099.25,0
2/15/2015 19:29,1099.5,0
2/15/2015 19:44,1099.75,0
2/15/2015 19:59,1100,0
2/15/2015 20:14,1100.25,0
2/15/2015 20:29,1100.5,0
2/15/2015 20:44,1100.75,0
2/15/2015 20:59,1101,0
2/15/2015 21:14,1101.25,0
2/15/2015 21:29,1101.5,0
2/15/2015 21:44,1101.75,0
2/15/2015 21:59,1102,0
2/15/2015 22:14,1102.25,0
2/15/2015 22:29,1102.5,0
2/15/2015 22:44,1102.75,0
2/15/2015 22:59,1103,0
2/15/2015 23:14,1103.25,0
2/15/2015 23:29,1103.5,0
2/15/2015 23:44,1103.75,0
2/15/2015 23:59,1104,0
2/16/2015 0:14,1104.25,0
2/16/2015 0:29,1104.5,0
2/16/2015 0:44,1104.75,0
2/16/2015 0:59,1105,0
2/16/2015 1:14,1105.25,0
2/16/2015 1:29,1105.5,0
2/16/2015 1:44,1105.75,0
2/16/2015 1:59,1106,0
2/16/2015 2:14,1106.25,0
2/16/2015 2:29,1106.5,0
2/16/2015 2:44,1106.75,0
2/16/2015 2:59,1107,0
2/16/2015 3:14,1107.25,0
2/16/2015 3:29,1107.5,0
2/16/2015 3:44,1107.75,0
2/16/2015 3:59,1108,0
2/16/2015 4:14,1108.25,0
2/16/2015 4:29,1108.5,0
2/16/2015 4:44,1108.75,0
2/16/2015 4:59,1109,0
2/16/2015 5:14,1109.25,0
2/16/2015 5:29,1109.5,0
2/16/2015 5:44,1109.75,0
2/16/2015 5:59,1110,0
2/16/2015 6:14,1110.25,0
2/16/2015 6:29,1110.5,0
2/16/2015 6:44,1110.75,0
2/16/2015 6:59,1111,0
2/16/2015 7:14,1111.25,0
2/16/2015 7:29,1111.5,0
2/16/2015 7:44,1111.75,0
2/16/2015 7:59,1112,0
2/16/2015 8:14,1112.25,230
2/16/2015 8:29,1112.5,230
2/16/2015 8:44,1112.75,230
2/16/2015 8:59,1113,230
2/16/2015 9:14,1113.25,890
2/16/2015 9:29,1113.5,890
2/16/2015 9:44,1113.75,890
2/16/2015 9:59,1114,890
2/16/2015 10:14,1114.25,1477
2/16/2015 10:29,1114.5,1477
2/16/2015 10:44,1114.75,1477
2/16/2015 10:59,1115,1477
2/16/2015 11:14,1115.25,1906
2/16/2015 11:29,1115.5,1906
2/16/2015 11:44,1115.75,1906
2/16/2015 11:59,1116,1906
2/16/2015 12:14,1116.25,2139
2/16/2015 12:29,1116.5,2139
2/16/2015 12:44,1116.75,2139
2/16/2015 12:59,1117,2139
2/16/2015 13:14,1117.25,2163
2/16/2015 13:29,1117.5,2163
2/16/2015 13:44,1117.75,2163
2/16/2015 13:59,1118,2163
2/16/2015 14:14,1118.25,1969
2/16/2015 14:29,1118.5,1969
2/16/2015 14:44,1118.75,1969
2/16/2015 14:59,1119,1969
2/16/2015 15:14,1119.25,1585
2/16/2015 15:29,1119.5,1585
2/16/2015 15:44,1119.75,1585
2/16/2015 15:59,1120,1585
2/16/2015 16:14,1120.25,1015
2/16/2015 16:29,1120.5,1015
2/16/2015 16:44,1120.75,1015
2/16/2015 16:59,1121,1015
2/16/2015 17:14,1121.25,180
2/16/2015 17:29,1121.5,180
2/16/2015 17:44,1121.75,180
2/16/2015 17:59,1122,180
2/16/2015 18:14,1122.25,0
2/16/2015 18:29,1122.5,0
2/16/2015 18:44,1122.75,0
2/16/2015 18:59,1123,0
2/16/2015 19:14,1123.25,0
2/16/2015 19:29,1123.5,0
2/16/2015 19:44,1123.75,0
2/16/2015 19:59,1124,0
2/16/2015 20:14,1124.25,0
2/16/2015 20:29,1124.5,0
2/16/2015 20:44,1124.75,0
2/16/2015 20:59,1125,0
2/16/2015 21:14,1125.25,0
2/16/2015 21:29,1125.5,0
2/16/2015 21:44,1125.75,0
2/16/2015 21:59,1126,0
2/16/2015 22:14,1126.25,0
2/16/2015 22:29,1126.5,0
2/16/2015 22:44,1126.75,0
2/16/2015 22:59,1127,0
2/16/2015 23:14,1127.25,0
2/16/2015 23:29,1127.5,0
2/16/2015 23:44,1127.75,0
2/16/2015 23:59,1128,0
2/17/2015 0:14,1128.25,0
2/17/2015 0:29,1128.5,0
2/17/2015 0:44,1128.75,0
2/17/2015 0:59,1129,0
2/17/2015 1:14,1129.25,0
2/17/2015 1:29,1129.5,0
2/17/2015 1:44,1129.75,0
2/17/2015 1:59,1130,0
2/17/2015 2:14,1130.25,0
2/17/2015 2:29,1130.5,0
2/17/2015 2:44,1130.75,0
2/17/2015 2:59,1131,0
2/17/2015 3:14,1131.25,0
2/17/2015 3:29,1131.5,0
2/17/2015 3:44,1131.75,0
2/17/2015 3:59,1132,0
2/17/2015 4:14,1132.25,0
2/17/2015 4:29,1132.5,0
2/17/2015 4:44,1132.75,0
2/17/2015 4:59,1133,0
2/17/2015 5:14,1133.25,0
2/17/2015 5:29,1133.5,0
2/17/2015 5:44,1133.75,0
2/17/2015 5:59,1134,0
2/17/2015 6:14,1134.25,0
2/17/2015 6:29,1134.5,0
2/17/2015 6:44,1134.75,0
2/17/2015 6:59,1135,0
2/17/2015 7:14,1135.25,0
2/17/2015 7:29,1135.5,0
2/17/2015 7:44,1135.75,0
2/17/2015 7:59,1136,0
2/17/2015 8:14,1136.25,150
2/17/2015 8:29,1136.5,150
2/17/2015 8:44,1136.75,150
2/17/2015 8:59,1137,150
2/17/2015 9:14,1137.25,500
2/17/2015 9:29,1137.5,500
2/17/2015 9:44,1137.75,500
2/17/2015 9:59,1138,500
2/17/2015 10:14,1138.25,1130
2/17/2015 10:29,1138.5,1130
2/17/2015 10:44,1138.75,1130
2/17/2015 10:59,1139,1130
2/17/2015 11:14,1139.25,1459
2/17/2015 11:29,1139.5,1459
2/17/2015 11:44,1139.75,1459
2/17/2015 11:59,1140,1459
2/17/2015 12:14,1140.25,1467
2/17/2015 12:29,1140.5,1467
2/17/2015 12:44,1140.75,1467
2/17/2015 12:59,1141,1467
2/17/2015 13:14,1141.25,1523
2/17/2015 13:29,1141.5,1523
2/17/2015 13:44,1141.75,1523
2/17/2015 13:59,1142,1523
2/17/2015 14:14,1142.25,1415
2/17/2015 14:29,1142.5,1415
2/17/2015 14:44,1142.75,1415
2/17/2015 14:59,1143,1415
2/17/2015 15:14,1143.25,1149
2/17/2015 15:29,1143.5,1149
2/17/2015 15:44,1143.75,1149
2/17/2015 15:59,1144,1149
2/17/2015 16:14,1144.25,560
2/17/2015 16:29,1144.5,560
2/17/2015 16:44,1144.75,560
2/17/2015 16:59,1145,560
2/17/2015 17:14,1145.25,220
2/17/2015 17:29,1145.5,220
2/17/2015 17:44,1145.75,220
2/17/2015 17:59,1146,220
2/17/2015 18:14,1146.25,0
2/17/2015 18:29,1146.5,0
2/17/2015 18:44,1146.75,0
2/17/2015 18:59,1147,0
2/17/2015 19:14,1147.25,0
2/17/2015 19:29,1147.5,0
2/17/2015 19:44,1147.75,0
2/17/2015 19:59,1148,0
2/17/2015 20:14,1148.25,0
2/17/2015 20:29,1148.5,0
2/17/2015 20:44,1148.75,0
2/17/2015 20:59,1149,0
2/17/2015 21:14,1149.25,0
2/17/2015 21:29,1149.5,0
2/17/2015 21:44,1149.75,0
2/17/2015 21:59,1150,0
2/17/2015 22:14,1150.25,0
2/17/2015 22:29,1150.5,0
2/17/2015 22:44,1150.75,0
2/17/2015 22:59,1151,0
2/17/2015 23:14,1151.25,0
2/17/2015 23:29,1151.5,0
2/17/2015 23:44,1151.75,0
2/17/2015 23:59,1152,0
2/18/2015 0:14,1152.25,0
2/18/2015 0:29,1152.5,0
2/18/2015 0:44,1152.75,0
2/18/2015 0:59,1153,0
2/18/2015 1:14,1153.25,0
2/18/2015 1:29,1153.5,0
2/18/2015 1:44,1153.75,0
2/18/2015 1:59,1154,0
2/18/2015 2:14,1154.25,0
2/18/2015 2:29,1154.5,0
2/18/2015 2:44,1154.75,0
2/18/2015 2:59,1155,0
2/18/2015 3:14,1155.25,0
2/18/2015 3:29,1155.5,0
2/18/2015 3:44,1155.75,0
2/18/2015 3:59,1156,0
2/18/2015 4:14,1156.25,0
2/18/2015 4:29,1156.5,0
2/18/2015 4:44,1156.75,0
2/18/2015 4:59,1157,0
2/18/2015 5:14,1157.25,0
2/18/2015 5:29,1157.5,0
2/18/2015 5:44,1157.75,0
2/18/2015 5:59,1158,0
2/18/2015 6:14,1158.25,0
2/18/2015 6:29,1158.5,0
2/18/2015 6:44,1158.75,0
2/18/2015 6:59,1159,0
2/18/2015 7:14,1159.25,0
2/18/2015 7:29,1159.5,0
2/18/2015 7:44,1159.75,0
2/18/2015 7:59,1160,0
2/18/2015 8:14,1160.25,210
2/18/2015 8:29,1160.5,210
2/18/2015 8:44,1160.75,210
2/18/2015 8:59,1161,210
2/18/2015 9:14,1161.25,710
2/18/2015 9:29,1161.5,710
2/18/2015 9:44,1161.75,710
2/18/2015 9:59,1162,710
2/18/2015 10:14,1162.25,1029
2/18/2015 10:29,1162.5,1029
2/18/2015 10:44,1162.75,1029
2/18/2015 10:59,1163,1029
2/18/2015 11:14,1163.25,1701
2/18/2015 11:29,1163.5,1701
2/18/2015 11:44,1163.75,1701
2/18/2015 11:59,1164,1701
2/18/2015 12:14,1164.25,2025
2/18/2015 12:29,1164.5,2025
2/18/2015 12:44,1164.75,2025
2/18/2015 12:59,1165,2025
2/18/2015 13:14,1165.25,2066
2/18/2015 13:29,1165.5,2066
2/18/2015 13:44,1165.75,2066
2/18/2015 13:59,1166,2066
2/18/2015 14:14,1166.25,1744
2/18/2015 14:29,1166.5,1744
2/18/2015 14:44,1166.75,1744
2/18/2015 14:59,1167,1744
2/18/2015 15:14,1167.25,1241
2/18/2015 15:29,1167.5,1241
2/18/2015 15:44,1167.75,1241
2/18/2015 15:59,1168,1241
2/18/2015 16:14,1168.25,1000
2/18/2015 16:29,1168.5,1000
2/18/2015 16:44,1168.75,1000
2/18/2015 16:59,1169,1000
2/18/2015 17:14,1169.25,230
2/18/2015 17:29,1169.5,230
2/18/2015 17:44,1169.75,230
2/18/2015 17:59,1170,230
2/18/2015 18:14,1170.25,0
2/18/2015 18:29,1170.5,0
2/18/2015 18:44,1170.75,0
2/18/2015 18:59,1171,0
2/18/2015 19:14,1171.25,0
2/18/2015 19:29,1171.5,0
2/18/2015 19:44,1171.75,0
2/18/2015 19:59,1172,0
2/18/2015 20:14,1172.25,0
2/18/2015 20:29,1172.5,0
2/18/2015 20:44,1172.75,0
2/18/2015 20:59,1173,0
2/18/2015 21:14,1173.25,0
2/18/2015 21:29,1173.5,0
2/18/2015 21:44,1173.75,0
2/18/2015 21:59,1174,0
2/18/2015 22:14,1174.25,0
2/18/2015 22:29,1174.5,0
2/18/2015 22:44,1174.75,0
2/18/2015 22:59,1175,0
2/18/2015 23:14,1175.25,0
2/18/2015 23:29,1175.5,0
2/18/2015 23:44,1175.75,0
2/18/2015 23:59,1176,0
2/19/2015 0:14,1176.25,0
2/19/2015 0:29,1176.5,0
2/19/2015 0:44,1176.75,0
2/19/2015 0:59,1177,0
2/19/2015 1:14,1177.25,0
2/19/2015 1:29,1177.5,0
2/19/2015 1:44,1177.75,0
2/19/2015 1:59,1178,0
2/19/2015 2:14,1178.25,0
2/19/2015 2:29,1178.5,0
2/19/2015 2:44,1178.75,0
2/19/2015 2:59,1179,0
2/19/2015 3:14,1179.25,0
2/19/2015 3:29,1179.5,0
2/19/2015 3:44,1179.75,0
2/19/2015 3:59,1180,0
2/19/2015 4:14,1180.25,0
2/19/2015 4:29,1180.5,0
2/19/2015 4:44,1180.75,0
2/19/2015 4:59,1181,0
2/19/2015 5:14,1181.25,0
2/19/2015 5:29,1181.5,0
2/19/2015 5:44,1181.75,0
2/19/2015 5:59,1182,0
2/19/2015 6:14,1182.25,0
2/19/2015 6:29,1182.5,0
2/19/2015 6:44,1182.75,0
2/19/2015 6:59,1183,0
2/19/2015 7:14,1183.25,0
2/19/2015 7:29,1183.5,0
2/19/2015 7:44,1183.75,0
2/19/2015 7:59,1184,0
2/19/2015 8:14,1184.25,120
2/19/2015 8:29,1184.5,120
2/19/2015 8:44,1184.75,120
2/19/2015 8:59,1185,120
2/19/2015 9:14,1185.25,470
2/19/2015 9:29,1185.5,470
2/19/2015 9:44,1185.75,470
2/19/2015 9:59,1186,470
2/19/2015 10:14,1186.25,1035
2/19/2015 10:29,1186.5,1035
2/19/2015 10:44,1186.75,1035
2/19/2015 10:59,1187,1035
2/19/2015 11:14,1187.25,1363
2/19/2015 11:29,1187.5,1363
2/19/2015 11:44,1187.75,1363
2/19/2015 11:59,1188,1363
2/19/2015 12:14,1188.25,1594
2/19/2015 12:29,1188.5,1594
2/19/2015 12:44,1188.75,1594
2/19/2015 12:59,1189,1594
2/19/2015 13:14,1189.25,1972
2/19/2015 13:29,1189.5,1972
2/19/2015 13:44,1189.75,1972
2/19/2015 13:59,1190,1972
2/19/2015 14:14,1190.25,1578
2/19/2015 14:29,1190.5,1578
2/19/2015 14:44,1190.75,1578
2/19/2015 14:59,1191,1578
2/19/2015 15:14,1191.25,990
2/19/2015 15:29,1191.5,990
2/19/2015 15:44,1191.75,990
2/19/2015 15:59,1192,990
2/19/2015 16:14,1192.25,600
2/19/2015 16:29,1192.5,600
2/19/2015 16:44,1192.75,600
2/19/2015 16:59,1193,600
2/19/2015 17:14,1193.25,220
2/19/2015 17:29,1193.5,220
2/19/2015 17:44,1193.75,220
2/19/2015 17:59,1194,220
2/19/2015 18:14,1194.25,0
2/19/2015 18:29,1194.5,0
2/19/2015 18:44,1194.75,0
2/19/2015 18:59,1195,0
2/19/2015 19:14,1195.25,0
2/19/2015 19:29,1195.5,0
2/19/2015 19:44,1195.75,0
2/19/2015 19:59,1196,0
2/19/2015 20:14,1196.25,0
2/19/2015 20:29,1196.5,0
2/19/2015 20:44,1196.75,0
2/19/2015 20:59,1197,0
2/19/2015 21:14,1197.25,0
2/19/2015 21:29,1197.5,0
2/19/2015 21:44,1197.75,0
2/19/2015 21:59,1198,0
2/19/2015 22:14,1198.25,0
2/19/2015 22:29,1198.5,0
2/19/2015 22:44,1198.75,0
2/19/2015 22:59,1199,0
2/19/2015 23:14,1199.25,0
2/19/2015 23:29,1199.5,0
2/19/2015 23:44,1199.75,0
2/19/2015 23:59,1200,0
2/20/2015 0:14,1200.25,0
2/20/2015 0:29,1200.5,0
2/20/2015 0:44,1200.75,0
2/20/2015 0:59,1201,0
2/20/2015 1:14,1201.25,0
2/20/2015 1:29,1201.5,0
2/20/2015 1:44,1201.75,0
2/20/2015 1:59,1202,0
2/20/2015 2:14,1202.25,0
2/20/2015 2:29,1202.5,0
2/20/2015 2:44,1202.75,0
2/20/2015 2:59,1203,0
2/20/2015 3:14,1203.25,0
2/20/2015 3:29,1203.5,0
2/20/2015 3:44,1203.75,0
2/20/2015 3:59,1204,0
2/20/2015 4:14,1204.25,0
2/20/2015 4:29,1204.5,0
2/20/2015 4:44,1204.75,0
2/20/2015 4:59,1205,0
2/20/2015 5:14,1205.25,0
2/20/2015 5:29,1205.5,0
2/20/2015 5:44,1205.75,0
2/20/2015 5:59,1206,0
2/20/2015 6:14,1206.25,0
2/20/2015 6:29,1206.5,0
2/20/2015 6:44,1206.75,0
2/20/2015 6:59,1207,0
2/20/2015 7:14,1207.25,0
2/20/2015 7:29,1207.5,0
2/20/2015 7:44,1207.75,0
2/20/2015 7:59,1208,0
2/20/2015 8:14,1208.25,140
2/20/2015 8:29,1208.5,140
2/20/2015 8:44,1208.75,140
2/20/2015 8:59,1209,140
2/20/2015 9:14,1209.25,460
2/20/2015 9:29,1209.5,460
2/20/2015 9:44,1209.75,460
2/20/2015 9:59,1210,460
2/20/2015 10:14,1210.25,1024
2/20/2015 10:29,1210.5,1024
2/20/2015 10:44,1210.75,1024
2/20/2015 10:59,1211,1024
2/20/2015 11:14,1211.25,1516
2/20/2015 11:29,1211.5,1516
2/20/2015 11:44,1211.75,1516
2/20/2015 11:59,1212,1516
2/20/2015 12:14,1212.25,1682
2/20/2015 12:29,1212.5,1682
2/20/2015 12:44,1212.75,1682
2/20/2015 12:59,1213,1682
2/20/2015 13:14,1213.25,2040
2/20/2015 13:29,1213.5,2040
2/20/2015 13:44,1213.75,2040
2/20/2015 13:59,1214,2040
2/20/2015 14:14,1214.25,2028
2/20/2015 14:29,1214.5,2028
2/20/2015 14:44,1214.75,2028
2/20/2015 14:59,1215,2028
2/20/2015 15:14,1215.25,1640
2/20/2015 15:29,1215.5,1640
2/20/2015 15:44,1215.75,1640
2/20/2015 15:59,1216,1640
2/20/2015 16:14,1216.25,1089
2/20/2015 16:29,1216.5,1089
2/20/2015 16:44,1216.75,1089
2/20/2015 16:59,1217,1089
2/20/2015 17:14,1217.25,460
2/20/2015 17:29,1217.5,460
2/20/2015 17:44,1217.75,460
2/20/2015 17:59,1218,460
2/20/2015 18:14,1218.25,0
2/20/2015 18:29,1218.5,0
2/20/2015 18:44,1218.75,0
2/20/2015 18:59,1219,0
2/20/2015 19:14,1219.25,0
2/20/2015 19:29,1219.5,0
2/20/2015 19:44,1219.75,0
2/20/2015 19:59,1220,0
2/20/2015 20:14,1220.25,0
2/20/2015 20:29,1220.5,0
2/20/2015 20:44,1220.75,0
2/20/2015 20:59,1221,0
2/20/2015 21:14,1221.25,0
2/20/2015 21:29,1221.5,0
2/20/2015 21:44,1221.75,0
2/20/2015 21:59,1222,0
2/20/2015 22:14,1222.25,0
2/20/2015 22:29,1222.5,0
2/20/2015 22:44,1222.75,0
2/20/2015 22:59,1223,0
2/20/2015 23:14,1223.25,0
2/20/2015 23:29,1223.5,0
2/20/2015 23:44,1223.75,0
2/20/2015 23:59,1224,0
2/21/2015 0:14,1224.25,0
2/21/2015 0:29,1224.5,0
2/21/2015 0:44,1224.75,0
2/21/2015 0:59,1225,0
2/21/2015 1:14,1225.25,0
2/21/2015 1:29,1225.5,0
2/21/2015 1:44,1225.75,0
2/21/2015 1:59,1226,0
2/21/2015 2:14,1226.25,0
2/21/2015 2:29,1226.5,0
2/21/2015 2:44,1226.75,0
2/21/2015 2:59,1227,0
2/21/2015 3:14,1227.25,0
2/21/2015 3:29,1227.5,0
2/21/2015 3:44,1227.75,0
2/21/2015 3:59,1228,0
2/21/2015 4:14,1228.25,0
2/21/2015 4:29,1228.5,0
2/21/2015 4:44,1228.75,0
2/21/2015 4:59,1229,0
2/21/2015 5:14,1229.25,0
2/21/2015 5:29,1229.5,0
2/21/2015 5:44,1229.75,0
2/21/2015 5:59,1230,0
2/21/2015 6:14,1230.25,0
2/21/2015 6:29,1230.5,0
2/21/2015 6:44,1230.75,0
2/21/2015 6:59,1231,0
2/21/2015 7:14,1231.25,10
2/21/2015 7:29,1231.5,10
2/21/2015 7:44,1231.75,10
2/21/2015 7:59,1232,10
2/21/2015 8:14,1232.25,220
2/21/2015 8:29,1232.5,220
2/21/2015 8:44,1232.75,220
2/21/2015 8:59,1233,220
2/21/2015 9:14,1233.25,730
2/21/2015 9:29,1233.5,730
2/21/2015 9:44,1233.75,730
2/21/2015 9:59,1234,730
2/21/2015 10:14,1234.25,950
2/21/2015 10:29,1234.5,950
2/21/2015 10:44,1234.75,950
2/21/2015 10:59,1235,950
2/21/2015 11:14,1235.25,1315
2/21/2015 11:29,1235.5,1315
2/21/2015 11:44,1235.75,1315
2/21/2015 11:59,1236,1315
2/21/2015 12:14,1236.25,1965
2/21/2015 12:29,1236.5,1965
2/21/2015 12:44,1236.75,1965
2/21/2015 12:59,1237,1965
2/21/2015 13:14,1237.25,1258
2/21/2015 13:29,1237.5,1258
2/21/2015 13:44,1237.75,1258
2/21/2015 13:59,1238,1258
2/21/2015 14:14,1238.25,820
2/21/2015 14:29,1238.5,820
2/21/2015 14:44,1238.75,820
2/21/2015 14:59,1239,820
2/21/2015 15:14,1239.25,750
2/21/2015 15:29,1239.5,750
2/21/2015 15:44,1239.75,750
2/21/2015 15:59,1240,750
2/21/2015 16:14,1240.25,350
2/21/2015 16:29,1240.5,350
2/21/2015 16:44,1240.75,350
2/21/2015 16:59,1241,350
2/21/2015 17:14,1241.25,100
2/21/2015 17:29,1241.5,100
2/21/2015 17:44,1241.75,100
2/21/2015 17:59,1242,100
2/21/2015 18:14,1242.25,0
2/21/2015 18:29,1242.5,0
2/21/2015 18:44,1242.75,0
2/21/2015 18:59,1243,0
2/21/2015 19:14,1243.25,0
2/21/2015 19:29,1243.5,0
2/21/2015 19:44,1243.75,0
2/21/2015 19:59,1244,0
2/21/2015 20:14,1244.25,0
2/21/2015 20:29,1244.5,0
2/21/2015 20:44,1244.75,0
2/21/2015 20:59,1245,0
2/21/2015 21:14,1245.25,0
2/21/2015 21:29,1245.5,0
2/21/2015 21:44,1245.75,0
